"id","passerine_non_passerine","order","family_name_latin","family_name_common","taxonomy","scientific_name","common_name","diet_invertebrate","diet_vert_endo","diet_vert_ecto","diet_vert_fish","diet_vert_unknown","diet_scavenger","diet_fruit","diet_nectar","diet_seed","diet_other_plant","diet_category","diet_data_source","diet_certainty","foraging_below_water","foraging_around_surf","foraging_ground","foraging_understory","foraging_midheight","foraging_canopy","foraging_aerial","foraging_data_source","is_noctural","body_mass_value","body_mass_data_source","body_mass_spec_level","body_mass_comments","foraging_spec_level","comments","is_pelagic_specialist","bl_family_sequence_id","foraging_data_entered_by","diet_data_entered_by"
10947,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus armandii","Yellow-streaked Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","D1",0,0,33,33,33,0,0,"Ref_11",FALSE,9.4,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10948,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus schwarzi","Radde's Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,50,50,0,0,0,"Ref_11",FALSE,11.4,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10949,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus pulcher","Buff-barred Warbler",80,0,0,0,0,0,0,20,0,0,"Invertebrate","Ref_11","A",0,0,0,0,40,60,0,"Ref_11",FALSE,6.8,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10950,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus maculipennis","Ashy-throated Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,0,100,0,"Ref_11",FALSE,5.1,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10951,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus proregulus","Lemon-rumped Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,50,0,50,0,"Ref_11",FALSE,6,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10952,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus kansuensis","Gansu Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,30,10,30,30,0,"Genus",FALSE,6.62,"PrimScale",TRUE,"MarceloR",FALSE,,FALSE,161,"Walter","Jennifer"
10953,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus chloronotus","Pale-rumped Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,0,50,0,50,0,"Ref_11",FALSE,5.35,"PrimScale",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10955,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus subviridis","Brooks's Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,40,60,0,"Ref_11",FALSE,5.47,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10956,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus inornatus","Inornate Warbler",90,0,0,0,0,0,0,0,10,0,"Invertebrate","Ref_11","A",0,0,10,30,30,30,0,"Ref_11",FALSE,6.59,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10957,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus humei","Hume's Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,33,33,33,0,"Ref_11",FALSE,6,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10958,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus borealis","Arctic Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,50,0,50,0,"Ref_11",FALSE,10.89,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10959,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus trochiloides","Greenish Warbler",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_11","A",0,0,0,33,33,33,0,"Ref_11",FALSE,8.05,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10963,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","IOC27","Phylloscopus nitidus","Green Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,20,20,60,0,"Ref_11",FALSE,7.8,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
10964,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus tenellipes","Pale-legged Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,50,50,0,0,0,"Ref_11",FALSE,11.8,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10965,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus borealoides","Sakhalin Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","D1",0,0,30,10,30,30,0,"Genus",FALSE,9.8,"Dunning08",TRUE,,FALSE,,FALSE,161,"Walter","Jennifer"
10966,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus magnirostris","Large-billed Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,20,80,0,"Ref_11",FALSE,11.6,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10967,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus tytleri","Tytler's Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,50,50,0,0,0,"Ref_11",FALSE,7.2,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10968,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus occipitalis","Western Crowned Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,33,33,33,0,"Ref_11",FALSE,9,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10969,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus coronatus","Eastern Crowned Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,50,0,50,0,"Ref_11",FALSE,10.1,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10970,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus ijimae","Izu Leaf-warbler",60,0,0,0,0,0,0,0,40,0,"Invertebrate","Ref_11","A",0,0,0,20,30,50,0,"Ref_11",FALSE,8.7,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10971,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus reguloides","Southern Blyth's Leaf-warbler",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_11","A",0,0,0,20,40,40,0,"Ref_11",FALSE,7.63,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10973,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus hainanus","Hainan Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,0,0,0,100,0,"Ref_11",FALSE,9.45,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
10974,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus emeiensis","Emei Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,30,10,30,30,0,"Genus",FALSE,10.53,"PrimScale",TRUE,"MarceloR",FALSE,,FALSE,161,"Walter","Jennifer"
10975,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus davisoni","Davison's Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,20,20,60,0,"Ref_11",FALSE,6.4,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10976,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus cantator","Yellow-vented Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,20,80,0,0,"Ref_11",FALSE,6,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10977,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus ricketti","Sulphur-breasted Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,0,100,0,"Ref_11",FALSE,10.53,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
10978,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus olivaceus","Philippine Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,33,33,33,0,"Ref_11",FALSE,9.69,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10979,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus cebuensis","Lemon-throated Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,30,10,30,30,0,"Genus",FALSE,9,"Dunning08",TRUE,,FALSE,,FALSE,161,"Walter","Jennifer"
10980,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus trivirgatus","Mountain Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,60,40,0,"Ref_11",FALSE,9,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10982,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus sarasinorum","Sulawesi Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,60,40,0,"Ref_11",FALSE,9.45,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
10983,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus presbytes","Timor Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,60,40,0,"Ref_11",FALSE,9.45,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
10984,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus poliocephalus","Island Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,60,40,0,"Ref_11",FALSE,10.8,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10985,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus makirensis","Makira Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","D1",0,0,0,0,0,100,0,"Ref_11",FALSE,9.2,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10986,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus amoenus","Sombre Leaf-warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","D1",0,0,0,40,40,20,0,"Ref_11",FALSE,10.53,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
10988,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Seicercus burkii","Green-crowned Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,100,0,0,"Ref_11",FALSE,7.3,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10989,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Phylloscopus xanthoschistos","Grey-hooded Warbler",90,0,0,0,0,0,10,0,0,0,"Invertebrate","Ref_11","A",0,0,0,20,30,50,0,"Ref_11",FALSE,6.94,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10990,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Seicercus affinis","White-spectacled Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,100,0,0,"Ref_11",FALSE,6.92,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10991,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Seicercus poliogenys","Grey-cheeked Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,100,0,0,0,"Ref_11",FALSE,6.3,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10992,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Seicercus castaniceps","Chestnut-crowned Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,50,50,0,"Ref_11",FALSE,5.3,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10993,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Seicercus montis","Yellow-breasted Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,20,60,20,0,"Ref_11",FALSE,6.4,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10994,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Seicercus grammiceps","Sunda Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,20,60,20,0,"Ref_11",FALSE,5,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
10995,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Tickellia hodgsoni","Broad-billed Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,100,0,0,0,"Ref_11",FALSE,4.5,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10998,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Abroscopus albogularis","Rufous-faced Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,100,0,0,0,"Ref_11",FALSE,4.84,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
10999,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Abroscopus schisticeps","Black-faced Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,0,100,0,"Ref_11",FALSE,4.7,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11000,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Abroscopus superciliaris","Yellow-bellied Warbler",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,80,0,20,0,"Ref_11",FALSE,6.48,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11002,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Hyliota flavigaster","Yellow-bellied Hyliota",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,33,33,33,0,"Ref_11",FALSE,12.5,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11003,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Hyliota australis","Southern Hyliota",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,20,60,20,"Ref_11",FALSE,11.2,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11004,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Hyliota violacea","Violet-backed Hyliota",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,0,0,60,40,0,"Ref_11",FALSE,15.8,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11010,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurus timoriensis","Tawny Grassbird",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_11","A",0,0,50,50,0,0,0,"Ref_11",FALSE,21.55,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11011,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurus palustris","Striated Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,50,50,0,0,0,"Ref_11",FALSE,44.1,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11012,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurus albolimbatus","Fly River Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,100,0,0,0,0,"Ref_11",FALSE,14,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
11013,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurus gramineus","Little Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,60,40,0,0,0,"Ref_11",FALSE,14.09,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11014,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Bowdleria punctata","New Zealand Fernbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,50,50,0,0,0,"Ref_11",FALSE,25.17,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11016,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Cincloramphus cruralis","Brown Songlark",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_11","A",0,0,80,20,0,0,0,"Ref_11",FALSE,49.22,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11017,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Cincloramphus mathewsi","Rufous Songlark",90,0,0,0,0,0,0,0,10,0,"Invertebrate","Ref_11","A",0,0,100,0,0,0,0,"Ref_11",FALSE,29.34,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11018,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Eremiornis carteri","Spinifexbird",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_11","A",0,0,100,0,0,0,0,"Ref_11",FALSE,12.2,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11019,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Buettikoferella bivittata","Buff-banded Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,50,40,10,0,0,"Ref_11",FALSE,30,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
11020,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurulus mariei","New Caledonian Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,50,50,0,0,0,"Ref_11",FALSE,25,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11021,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurulus grosvenori","Bismarck Thicketbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,100,0,0,0,0,"Ref_11",FALSE,54,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
11022,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurulus llaneae","Bougainville Thicketbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,100,0,0,0,0,"Ref_11",FALSE,25.5,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11023,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurulus whitneyi","Guadalcanal Thicketbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","B",0,0,100,0,0,0,0,"Ref_11",FALSE,36,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11027,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Megalurulus rubiginosus","Rusty Thicketbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,100,0,0,0,0,"Ref_11",FALSE,41.2,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11028,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Trichocichla rufa","Long-legged Thicketbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","C",0,0,100,0,0,0,0,"Ref_11",FALSE,26,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
11029,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Chaetornis striata","Bristled Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,40,60,0,0,0,"Ref_11",FALSE,32,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,161,"Jessica","Jennifer"
11030,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Graminicola bengalensis","Rufous-rumped Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,50,50,0,0,0,"Ref_11",FALSE,14.64,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11031,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Schoenicola brevirostris","Fan-tailed Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,100,0,0,0,0,"Ref_11",FALSE,15.7,"Dunning08",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11032,"Passeriformes","Passeriformes","Sylviidae","Old World warblers","BL3","Schoenicola platyurus","Broad-tailed Grassbird",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_11","A",0,0,100,0,0,0,0,"Ref_11",FALSE,16,"PrimScale",TRUE,,TRUE,,FALSE,161,"Jessica","Jennifer"
11037,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax cinereifrons","Ashy-headed Laughingthrush",60,0,0,0,0,0,20,0,20,0,"Invertebrate","Ref_12","A",0,0,50,50,0,0,0,"Ref_11",FALSE,70,"Dunning08",TRUE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11038,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax palliatus","Sunda Laughingthrush",60,0,0,0,0,0,20,0,10,10,"Invertebrate","Ref_12","A",0,0,50,50,0,0,0,"Ref_11",FALSE,78.64,"GenAvg",FALSE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11039,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax rufifrons","Rufous-fronted Laughingthrush",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_12","A",0,0,30,20,30,20,0,"Genus",FALSE,78.64,"GenAvg",FALSE,,FALSE,,FALSE,163,"Walter","Jennifer"
11040,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax perspicillatus","Masked Laughingthrush",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_11",FALSE,117.84,"Dunning08",TRUE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11041,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax albogularis","White-throated Laughingthrush",60,0,0,0,0,0,20,0,20,0,"Invertebrate","Ref_12","A",0,0,80,0,20,0,0,"Ref_11",FALSE,97.55,"Dunning08",TRUE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11042,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax leucolophus","White-crested Laughingthrush",60,0,10,0,0,0,10,10,10,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_11",FALSE,123.44,"Dunning08",TRUE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11043,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax monileger","Lesser Necklaced Laughingthrush",50,0,10,0,0,0,20,0,10,10,"Omnivore","Ref_12","A",0,0,80,0,20,0,0,"Ref_11",FALSE,83.7,"Dunning08",TRUE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11044,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax pectoralis","Greater Necklaced Laughingthrush",70,0,0,0,0,0,30,0,0,0,"Invertebrate","Ref_12","A",0,0,60,20,20,0,0,"Ref_11",FALSE,145.12,"Dunning08",TRUE,,TRUE,,FALSE,163,"Other","Jennifer"
11045,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax lugubris","Black Laughingthrush",90,0,0,0,0,0,0,0,10,0,"Invertebrate","Ref_12","A",0,0,0,80,20,0,0,"Ref_11",FALSE,78.64,"GenAvg",FALSE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11046,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax calvus","Bare-headed Laughingthrush",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,80,0,0,"Ref_11",FALSE,78.64,"GenAvg",FALSE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11047,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax striatus","Striated Laughingthrush",60,0,0,0,0,0,10,10,10,10,"Invertebrate","Ref_12","A",0,0,0,20,60,20,0,"Ref_11",FALSE,92,"Dunning08",TRUE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11048,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax strepitans","White-necked Laughingthrush",80,0,0,0,0,0,0,20,0,0,"Invertebrate","Ref_12","B",0,0,20,20,60,0,0,"Ref_11",FALSE,78.64,"GenAvg",FALSE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11049,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax milleti","Black-hooded Laughingthrush",70,0,0,0,0,0,10,0,10,10,"Invertebrate","Ref_12","D1",0,0,80,0,20,0,0,"Ref_11",FALSE,78.64,"GenAvg",FALSE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11050,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax maesi","Grey Laughingthrush",70,0,0,0,0,0,10,0,10,10,"Invertebrate","Ref_12","D1",0,0,100,0,0,0,0,"Ref_11",FALSE,78.64,"GenAvg",FALSE,,TRUE,,FALSE,163,"Jessica","Jennifer"
11051,"Passeriformes","Passeriformes","Timaliidae","Babblers and parrotbills","BL3","Garrulax ruficollis","Rufous-necked Laughingthrush",60,0,0,0,0,0,20,0,20,0,"Invertebrate","Ref_12","A",0,0,50,50,0,0,0,"Ref_11",FALSE,66.18,"Dunning08",TRUE,,TRUE,,FALSE,163,"Jessica","Jennifer"
