Binomial,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche
Calandrella_somalica,-1.08587733165141,0.0994793580150508,-0.234270473899117,0.254105337231081,0.0556222175086231,0.211288383660741,0.0181712098890346,-0.0500992353471709,-0.0699630946564076,-0.522447986849715,-0.342158210681454,0.0420429023180176,0.120564968937285,Afrotropic,Omnivore,Omnivore,NA
Calcarius_lapponicus,-0.693703537563056,0.176251145051567,-0.453988372476516,0.306065941471514,0.033366240796206,0.072979663845181,-0.0381565206998777,-0.109690500743754,-0.110834939774076,-0.359937325322608,-0.553781908836625,-0.0148370051290487,0.149591948785695,Nearctic,Herbivore,Granivore,Granivore ground
Calcarius_mccownii,-0.832991663076352,0.0881180843171255,-0.330812308291575,0.341423779079932,-0.0113556695048972,0.163176715093947,-0.211250275828984,0.0346245439711854,-0.0436286602802268,-0.371859454270448,-0.458091904167772,-0.187850231007396,0.122817751934811,Nearctic,Herbivore,Granivore,Granivore ground
Calcarius_ornatus,-1.26968534798571,0.310771850141435,-0.24629440671046,0.245334894392124,0.0586147335193233,0.0651905738080325,-0.0871851854469903,-0.059118317014245,-0.0950379488684207,-0.787191120316955,-0.40329363524723,-0.0746079488992605,0.114325571356713,Nearctic,Omnivore,Granivore,Granivore ground
Calcarius_pictus,-0.875444067302233,0.272007098388062,-0.251892670394595,0.169692223612571,-0.00055979430627201,0.084814472645704,-0.0832524772801089,-0.0370139767187415,-0.0550086943676782,-0.583717973157868,-0.347909527971908,-0.0685299761331229,0.0762845517031843,Nearctic,Herbivore,Granivore,Granivore ground
Calicalicus_madagascariensis,-1.57462973882087,0.249330869857348,-0.0218400038245248,0.124457033345791,0.152158735819159,0.0524128725102124,-0.179588274663403,0.0675026977747282,0.0399153363280015,-0.918099604322608,-0.141853525758598,-0.193697858395206,-0.0162527115861885,Madagascar,Carnivore,Invertivore,Invertivore glean arboreal
Calicalicus_rufocarpalis,-1.35476579465847,0.024923429726938,-0.0677195002615237,-0.0253961720932431,0.309007901340941,-0.126444958094993,-0.14885496457173,0.0487302037110556,0.0867840980804638,-0.622470697290126,-0.00647186752907894,-0.188195639152822,-0.0691429140547893,Madagascar,Carnivore,Invertivore,Invertivore glean arboreal
Calidris_acuminata,0.0468806621017979,0.017837204405649,0.948350830982356,-0.417579923011202,-0.0461299848334178,0.175246166987498,-0.135486731910047,-0.1862313173827,-0.193829088054703,-0.220548777303389,0.872380095464118,-0.108533010364982,0.132003658362036,Oceania,Carnivore,Aquatic predator,Aquatic ground
Calidris_alba,-0.125455345640987,-0.279397434256186,0.814994609004884,-0.372182314342606,-0.138162232062672,0.168353332383879,-0.0621552211947526,-0.128626597818323,-0.0632843735293996,-0.0350340948738092,0.850304359268994,-0.0344500808456031,0.0514520316090052,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_alpina,-0.0346163038604195,-0.566904226268124,0.968536086478538,-0.389465477874571,-0.0540652455545656,0.126972501067339,-0.239283884653961,-0.161670229764721,-0.105798794240482,0.229534636427996,1.03957099681495,-0.212106721250379,0.122964834717076,Palearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_bairdii,-0.479119408497887,-0.130990807244017,0.817819152951861,-0.484576908674556,-0.139876003225041,0.205234167179932,-0.318244728408574,-0.146608174354333,-0.136344101810661,-0.357955677989071,0.891316899408549,-0.279575986185139,0.13591550367101,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_canutus,1.05628605902934,-0.136122739569775,0.961818671205694,-0.332579114939818,-0.218042239045726,0.149809886710165,-0.181711572142986,-0.171230685217105,-0.117223512544362,0.392498542127246,0.848422970019245,-0.148875158687778,0.0673296203562495,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_ferruginea,0.152621255798683,-0.52930162197002,1.12147263456799,-0.495824693148951,0.0814191475404152,0.264756137172798,-0.187490950359373,-0.182772055654902,-0.136519875944755,0.264975749052277,1.19494085771434,-0.161240998972741,0.138806170218921,Palearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_fuscicollis,-0.38852297977506,-0.152677909090891,0.80713501174546,-0.389007109050391,-0.0790583979897545,0.201434969032357,-0.19060578313622,-0.169942216463774,-0.0880719277129288,-0.260960980305972,0.81890627845415,-0.161402290853619,0.0783207487963049,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_himantopus,0.283791419092439,-0.548206314225415,1.17427486349105,-0.650038141283534,0.396991536753496,0.211669472943777,-0.327960221130775,-0.240811958261103,-0.126114836960055,0.355203306724961,1.33123295334327,-0.328704180778091,0.11734833245145,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_maritima,0.211625937046871,-0.446363165621083,0.777339863977355,-0.313535153018158,-0.199316216918072,0.0958031793342109,-0.126880188825921,-0.0796887657588156,-0.0832683079964582,0.268460982751304,0.834958108604873,-0.0966341668760414,0.0907152882853537,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_mauri,-1.09063943385238,-0.0494915915329747,0.898552668472139,-0.319504985248347,-0.0405732981921894,0.21459151561839,-0.28708142389329,-0.101144141730328,-0.161929143822189,-0.690749952433236,0.819961847840705,-0.258141900584883,0.156450029831003,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_melanotos,0.303985996713057,-0.192234866990657,0.974249117890356,-0.324720136278969,-0.137968468662228,0.0941559103129538,-0.227639510563936,-0.130976951077746,-0.104170408866354,0.0844494739354921,0.885002542366025,-0.205771124708108,0.0695781441457542,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_minuta,-1.32063288616418,-0.115522767293459,0.775215652307589,-0.277917526383503,0.0303459315225199,0.282963459321496,-0.193960491364973,-0.165813179045029,-0.127075580617414,-0.705590046683583,0.727392100482393,-0.162685713491048,0.140421921811474,Palearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_minutilla,-1.24940340539337,-0.124347938704277,0.720800902625541,-0.30515744489533,-0.0553896446000708,0.243131376965748,-0.155992497410935,0.0373996096733619,-0.127531316270191,-0.684570887861381,0.738077256588149,-0.1293576922224,0.144467894430212,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_ptilocnemis,0.490291899341868,-0.374497365358193,0.771686153480654,-0.327190398422578,-0.184429573604896,0.100942094312311,-0.124049168382027,-0.0723688288665957,-0.109798227088467,0.341482960660049,0.81634958537229,-0.0945024731948268,0.103620530881412,Palearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_pusilla,-0.995006960903537,-0.212207425519389,0.75537711466852,-0.132523222960742,-0.033749628633936,0.172188043297505,-0.287831310440963,-0.2151338551024,-0.105866864321681,-0.44182886747797,0.628983349337998,-0.257252002889368,0.127021021551705,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_ruficollis,-1.13903243861256,0.0363331494242834,0.701619686310864,-0.321888599409868,-0.166579692433475,0.168553992722805,-0.227296385900115,-0.173721577526276,-0.131994960171239,-0.769116701123554,0.663128988928293,-0.189568690561178,0.121741863855638,Palearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_subminuta,-1.02283599734686,-0.0424214961947663,0.915341675424927,-0.162081352645375,-0.0067464536722322,0.179746860151702,-0.190545591637917,-0.147339983845899,-0.168513080822896,-0.628556745346527,0.71246936795122,-0.166420544429254,0.147898566624631,Palearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_temminckii,-1.29304103186647,-0.0226820875224689,0.694885854063857,-0.465213300876982,-0.175378273118098,0.186009985535041,-0.273985869468076,-0.0787838017975464,-0.159872258698807,-0.831617446894384,0.791294315279936,-0.233771162224709,0.165202699553793,Palearctic,Carnivore,Aquatic predator,Aquatic ground
Calidris_tenuirostris,1.52329536308239,-0.256814539415757,1.02424187277956,-0.330767651216639,-0.132772095322153,0.123610020439279,-0.121811907330234,-0.184330688855147,-0.113633187967852,0.722863969792759,0.912959899531991,-0.0981229074681911,0.054518297468803,Palearctic,Carnivore,Aquatic predator,Aquatic ground
Caliechthrus_leucolophus,1.42609925803109,-0.296942838656481,-0.57254596873947,-0.333998995597699,-0.273230179608888,-0.00220714096775163,0.225828814301741,0.124064314806573,0.106336929347363,0.913813556783656,-0.0540848385423833,0.244587150633375,-0.0673155448884295,Australian,Carnivore,Invertivore,Invertivore glean arboreal
Callacanthis_burtoni,-0.0904991639383846,-0.157362084681621,-0.468117939390755,0.568765213149805,-0.0937104166049965,0.0198164213332666,0.0311420577720668,-0.0534708968032467,-0.0661087327848658,0.243405422138084,-0.652756570157539,0.0583377757172752,0.137098126107283,Palearctic,Herbivore,Granivore,Granivore ground
